SaleID,SaleDate,Region,ProductCategory,Revenue,Cost,SalesPersonID,CustomerType,Profit
10348,2024-05-16,Europe,Hardware,4739.16,1083.48,5,Individual,3655.68
10349,2024-05-15,Europe,Software,2698.07,1390.31,18,Individual,1307.7600000000002
10350,2024-09-30,Europe,Hardware,1486.35,487.77,4,SMB,998.5799999999999
10351,2024-11-13,LATAM,Hardware,1816.05,1334.74,15,Enterprise,481.30999999999995
10352,2024-06-07,Asia,Software,1426.42,1568.25,5,SMB,-141.82999999999993
10353,2024-04-24,North America,Service,3048.87,1369.35,8,SMB,1679.52
10354,2024-06-04,North America,Software,4656.82,989.56,16,Individual,3667.2599999999998
10355,2024-06-21,Europe,Software,4297.8,1983.78,1,SMB,2314.0200000000004
10356,2024-06-05,North America,Hardware,2355.87,839.39,5,SMB,1516.48
10357,2024-03-31,Europe,Software,4149.85,257.85,18,SMB,3892.0000000000005
10358,2024-08-13,LATAM,Software,2173.22,1651.93,16,SMB,521.2899999999997
10359,2024-02-08,Europe,Hardware,1336.3,463.79,10,SMB,872.51
10360,2024-05-02,Europe,Service,4918.73,1440.91,4,SMB,3477.8199999999997
10361,2024-04-16,Europe,Service,1589.05,399.0,18,SMB,1190.05
10362,2024-12-08,Europe,Service,1686.25,82.91,17,Enterprise,1603.34
10363,2024-06-25,Europe,Service,4949.5,361.61,13,SMB,4587.89
10364,2024-04-06,LATAM,Software,756.24,785.13,8,Individual,-28.889999999999986
10365,2024-06-18,Europe,Software,3826.62,257.91,8,Individual,3568.71
10366,2024-10-03,LATAM,Service,4685.48,435.47,12,SMB,4250.009999999999
10367,2024-09-21,LATAM,Software,2607.8,1541.02,18,SMB,1066.7800000000002
10368,2024-02-15,North America,Hardware,112.36,1551.27,6,SMB,-1438.91
10369,2024-02-21,North America,Hardware,1937.79,1644.1,7,Individual,293.69000000000005
10370,2024-07-22,North America,Software,646.69,1690.25,17,Enterprise,-1043.56
10371,2024-05-15,North America,Service,2139.32,869.85,5,Enterprise,1269.4700000000003
10372,2024-12-14,North America,Hardware,3971.13,1741.72,19,Individual,2229.41
10373,2024-04-19,Asia,Software,2249.69,1075.58,8,Individual,1174.1100000000001
10374,2024-01-16,North America,Service,2216.43,967.66,19,Individual,1248.77
10375,2024-02-18,North America,Software,2828.27,1451.15,8,Individual,1377.12
10376,2024-03-16,Asia,Software,2950.28,466.95,19,Individual,2483.3300000000004
10377,2024-09-02,North America,Hardware,4295.85,1589.52,7,Individual,2706.3300000000004
10378,2024-06-23,Asia,Service,1610.94,887.46,3,SMB,723.48
10379,2024-08-25,North America,Hardware,4126.19,298.23,6,Individual,3827.9599999999996
10380,2024-05-30,North America,Hardware,2873.08,282.66,8,Individual,2590.42
10381,2024-05-26,Asia,Hardware,1572.59,371.57,18,SMB,1201.02
10382,2024-08-14,Europe,Software,1546.12,1786.62,15,Enterprise,-240.5
10383,2024-02-27,LATAM,Service,1869.57,1982.33,17,Enterprise,-112.75999999999999
10384,2024-10-04,Asia,Service,3151.2,746.1,4,SMB,2405.1
10385,2024-11-28,Asia,Software,1230.98,619.68,7,Individual,611.3000000000001
10386,2024-06-25,North America,Software,4609.63,476.6,17,SMB,4133.03
10387,2024-09-27,North America,Service,2917.07,1656.44,6,Individual,1260.63
10388,2024-01-11,Asia,Service,4608.08,457.95,13,SMB,4150.13
10389,2024-09-13,Asia,Service,327.38,1851.98,7,SMB,-1524.6
10390,2024-04-25,LATAM,Service,1778.8,1351.33,9,Individual,427.47
10391,2024-10-17,Europe,Hardware,211.76,1799.4,19,SMB,-1587.64
10392,2024-09-11,Europe,Hardware,1434.03,1130.32,20,Individual,303.71000000000004
10393,2024-12-21,Asia,Hardware,4323.83,1396.83,13,SMB,2927.0
10394,2024-01-17,North America,Software,279.39,1257.94,15,Individual,-978.5500000000001
10395,2024-07-15,LATAM,Hardware,2237.12,1670.83,17,SMB,566.29
10396,2024-02-02,LATAM,Hardware,676.08,1679.93,5,SMB,-1003.85
10397,2024-04-24,Europe,Hardware,2142.52,1200.1,19,Individual,942.4200000000001
10398,2024-11-14,Asia,Hardware,4210.37,1283.39,6,SMB,2926.9799999999996
10399,2024-04-22,Asia,Software,3153.05,1847.66,12,Individual,1305.39
10400,2024-08-08,North America,Software,3710.11,1863.24,15,Individual,1846.8700000000001
10401,2024-06-07,LATAM,Software,1810.61,1345.29,15,SMB,465.31999999999994
10402,2024-09-16,Europe,Software,4727.55,65.12,3,Enterprise,4662.43
10403,2024-06-18,Asia,Software,3575.38,253.6,4,SMB,3321.78
10404,2024-03-13,North America,Service,2166.81,1722.99,5,SMB,443.81999999999994
10405,2024-08-04,LATAM,Software,2189.68,215.19,6,SMB,1974.4899999999998
10406,2024-09-24,Europe,Software,4601.55,466.36,6,Enterprise,4135.1900000000005
10407,2024-06-10,North America,Hardware,2924.38,499.57,17,Individual,2424.81
10408,2024-07-05,LATAM,Hardware,3561.26,1220.46,8,SMB,2340.8
10409,2024-01-15,North America,Software,2143.47,1174.43,19,SMB,969.0399999999997
10410,2024-04-29,North America,Hardware,1196.09,614.36,20,Enterprise,581.7299999999999
10411,2024-05-22,LATAM,Hardware,3645.44,454.84,13,SMB,3190.6
10412,2024-06-25,LATAM,Software,3078.34,1540.84,15,Individual,1537.5000000000002
10413,2024-08-07,Europe,Software,2556.58,1874.14,17,Enterprise,682.4399999999998
10414,2024-09-22,Europe,Service,3157.7,152.97,17,Individual,3004.73
10415,2024-03-08,Europe,Service,1120.6,309.7,2,Enterprise,810.8999999999999
10416,2024-12-06,North America,Hardware,3990.3,1302.22,3,SMB,2688.08
10417,2024-07-21,North America,Software,4746.0,1618.66,9,Individual,3127.34
10418,2024-08-10,Asia,Software,4466.41,1592.82,6,Individual,2873.59
10419,2024-10-11,Asia,Hardware,1675.04,1453.38,1,Individual,221.65999999999985
10420,2024-08-18,Asia,Software,2089.43,1780.48,19,SMB,308.9499999999998
10421,2024-11-24,Asia,Software,4061.17,473.83,4,Enterprise,3587.34
10422,2024-06-17,North America,Hardware,3016.07,259.22,13,Enterprise,2756.8500000000004
10423,2024-12-11,Europe,Software,2784.78,1249.96,20,SMB,1534.8200000000002
10424,2024-05-18,North America,Hardware,4640.55,1653.44,8,SMB,2987.11
10425,2024-04-13,Europe,Service,2726.52,1184.98,5,Individual,1541.54
10426,2024-09-23,Europe,Software,2623.2,1927.85,10,SMB,695.3499999999999
10427,2024-10-18,LATAM,Service,305.89,1601.35,20,SMB,-1295.46
10428,2024-12-09,Europe,Software,440.14,1416.54,19,SMB,-976.4
10429,2024-10-20,North America,Service,136.36,167.5,12,SMB,-31.139999999999986
10430,2024-02-29,North America,Software,4574.9,260.1,1,SMB,4314.799999999999
10431,2024-05-03,Asia,Software,2101.09,1580.43,9,Individual,520.6600000000001
10432,2024-10-31,Europe,Hardware,2395.95,436.56,16,Individual,1959.3899999999999
10433,2024-05-13,North America,Software,4242.4,106.23,17,Enterprise,4136.17
10434,2024-02-04,North America,Service,3085.31,1825.98,18,SMB,1259.33
10435,2024-07-07,Asia,Software,3086.56,1787.07,14,Individual,1299.49
10436,2024-09-01,North America,Software,1553.02,476.04,17,SMB,1076.98
10437,2024-10-29,Asia,Hardware,4186.15,1571.4,1,SMB,2614.7499999999995
10438,2024-02-09,Asia,Software,912.57,143.56,15,SMB,769.01
10439,2024-01-14,North America,Software,360.43,605.86,19,Enterprise,-245.43
10440,2024-09-23,North America,Hardware,1038.86,1266.15,2,Individual,-227.2900000000002
10441,2024-11-19,LATAM,Hardware,1411.91,1538.2,14,Individual,-126.28999999999996
10442,2024-09-25,Europe,Service,1483.32,70.28,2,Enterprise,1413.04
10443,2024-12-16,Europe,Service,3385.52,686.11,15,Enterprise,2699.41
10444,2024-05-27,Asia,Software,1167.34,467.97,1,SMB,699.3699999999999
10445,2024-05-03,LATAM,Hardware,3415.63,1997.62,1,Enterprise,1418.0100000000002
10446,2024-05-23,LATAM,Software,546.55,1358.42,12,Individual,-811.8700000000001
10447,2024-06-24,Asia,Hardware,821.29,841.06,15,SMB,-19.769999999999982
10448,2024-08-26,Europe,Software,2593.23,197.52,18,SMB,2395.71
10449,2024-06-14,North America,Service,4617.29,1217.41,15,SMB,3399.88
10450,2024-05-19,Asia,Hardware,4311.88,1301.32,7,Enterprise,3010.5600000000004
10451,2024-03-11,Europe,Service,4846.89,1641.99,12,Enterprise,3204.9000000000005
10452,2024-12-06,Europe,Service,3287.35,612.72,10,Enterprise,2674.63
10453,2024-10-20,LATAM,Service,3411.49,1963.78,2,Individual,1447.7099999999998
10454,2024-05-13,North America,Service,3162.61,906.96,2,Enterprise,2255.65
10455,2024-07-03,Europe,Software,3151.81,627.09,6,Enterprise,2524.72
10456,2024-06-29,North America,Software,820.89,729.48,20,Individual,91.40999999999997
10457,2024-10-23,Europe,Software,2764.32,1063.19,6,Individual,1701.13
10458,2024-11-13,North America,Software,1991.73,1876.57,10,SMB,115.16000000000008
10459,2024-12-26,North America,Hardware,2268.43,1483.56,3,Enterprise,784.8699999999999
10460,2024-02-29,North America,Hardware,2665.64,1175.36,16,Individual,1490.28
10461,2024-09-02,Europe,Hardware,729.14,367.48,5,SMB,361.65999999999997
10462,2024-03-05,Asia,Service,1861.49,341.24,5,Individual,1520.25
10463,2024-12-26,Europe,Service,410.9,1029.28,10,SMB,-618.38
10464,2024-01-06,LATAM,Software,4900.37,1470.98,13,Individual,3429.39
10465,2024-07-22,Europe,Software,680.79,1514.47,3,SMB,-833.6800000000001
10466,2024-06-27,North America,Software,1366.77,490.53,18,Individual,876.24
10467,2024-01-02,LATAM,Software,4467.34,245.19,19,SMB,4222.150000000001
10468,2024-06-08,North America,Hardware,2465.28,799.7,6,SMB,1665.5800000000002
10469,2024-10-07,LATAM,Hardware,764.62,1840.44,20,SMB,-1075.8200000000002
10470,2024-08-03,North America,Hardware,1982.73,1113.47,1,SMB,869.26
10471,2024-02-27,LATAM,Service,667.75,674.19,10,Individual,-6.440000000000055
10472,2024-11-21,North America,Service,1081.06,681.09,10,SMB,399.9699999999999
10473,2024-11-08,LATAM,Software,354.95,307.57,1,Enterprise,47.379999999999995
10474,2024-03-25,Europe,Hardware,2247.31,972.79,19,Enterprise,1274.52
10475,2024-05-24,LATAM,Software,4052.52,1593.16,11,SMB,2459.3599999999997
10476,2024-03-12,North America,Software,2971.25,1938.69,13,SMB,1032.56
10477,2024-11-21,Europe,Software,3071.09,1028.11,17,SMB,2042.9800000000002
10478,2024-01-09,LATAM,Software,1082.86,376.07,20,Enterprise,706.79
10479,2024-11-25,Europe,Software,1785.08,1381.75,18,Individual,403.3299999999999
10480,2024-03-31,Europe,Software,4241.69,1525.74,4,Individual,2715.95
10481,2024-01-20,Asia,Hardware,530.5,189.81,15,Individual,340.69
10482,2024-09-16,Europe,Hardware,4303.86,1707.77,2,Enterprise,2596.0899999999997
10483,2024-02-25,Europe,Software,2470.08,1667.18,6,Individual,802.8999999999999
10484,2024-05-11,Europe,Software,4202.02,971.46,9,SMB,3230.5600000000004
10485,2024-02-23,LATAM,Service,1658.23,1142.82,11,Enterprise,515.4100000000001
10486,2024-12-26,North America,Software,1760.33,1441.15,20,SMB,319.17999999999984
10487,2024-03-28,North America,Service,3782.86,1369.66,16,SMB,2413.2
10488,2024-11-03,LATAM,Hardware,3946.48,82.25,8,Individual,3864.23
10489,2024-01-13,LATAM,Software,1225.26,288.75,17,SMB,936.51
10490,2024-06-03,Europe,Software,4867.07,367.05,4,Individual,4500.0199999999995
10491,2024-03-28,Europe,Software,514.0,1523.57,7,Enterprise,-1009.5699999999999
10492,2024-09-10,North America,Software,435.66,908.16,11,SMB,-472.49999999999994
10493,2024-11-08,North America,Software,3017.97,1113.73,11,SMB,1904.2399999999998
10494,2024-01-28,Europe,Hardware,3641.43,1556.74,11,SMB,2084.6899999999996
10495,2024-07-16,Europe,Software,4808.34,714.92,15,Individual,4093.42
10496,2024-12-11,Europe,Hardware,2084.23,1510.34,5,Enterprise,573.8900000000001
10497,2024-09-04,North America,Hardware,223.93,912.48,6,Enterprise,-688.55
10498,2024-10-13,LATAM,Software,3054.19,785.5,5,SMB,2268.69
10499,2024-05-11,LATAM,Software,1519.51,699.42,9,SMB,820.09
10500,2024-06-30,Asia,Software,2221.44,1931.64,11,SMB,289.79999999999995
10501,2024-05-08,Europe,Software,2493.5,1555.35,3,Individual,938.1500000000001
10502,2024-08-15,North America,Hardware,416.11,89.38,20,SMB,326.73
10503,2024-01-29,Asia,Software,2481.31,1916.96,4,Enterprise,564.3499999999999
10504,2024-07-16,Asia,Hardware,2188.97,1562.11,15,Enterprise,626.8599999999999
10505,2024-02-17,North America,Software,3591.47,340.89,18,SMB,3250.58
10506,2024-09-26,LATAM,Software,3263.76,198.86,5,Enterprise,3064.9
10507,2024-07-30,Asia,Hardware,1007.56,650.98,11,Individual,356.5799999999999
10508,2024-12-04,LATAM,Hardware,1110.08,1267.15,11,SMB,-157.07000000000016
10509,2024-02-20,Asia,Software,1329.93,1252.27,4,Enterprise,77.66000000000008
10510,2024-02-26,Europe,Software,976.86,587.91,16,Individual,388.95000000000005
10511,2024-09-13,Europe,Hardware,3320.34,919.07,11,SMB,2401.27
10512,2024-01-29,LATAM,Software,4972.71,463.19,1,SMB,4509.52
10513,2024-10-09,LATAM,Software,3295.33,148.63,13,SMB,3146.7
10514,2024-05-30,North America,Hardware,3072.74,1058.09,19,Individual,2014.6499999999999
10515,2024-07-27,North America,Software,2108.65,726.63,6,SMB,1382.02
10516,2024-06-23,Europe,Hardware,1631.64,1108.62,20,SMB,523.0200000000002
10517,2024-05-17,Asia,Hardware,4564.26,1895.69,19,SMB,2668.57
10518,2024-05-08,LATAM,Hardware,4848.11,329.57,6,SMB,4518.54
10519,2024-11-27,North America,Hardware,2534.2,53.83,13,SMB,2480.37
10520,2024-02-02,Europe,Hardware,1521.98,199.91,11,Enterprise,1322.07
10521,2024-09-20,Europe,Hardware,3873.6,952.28,19,SMB,2921.3199999999997
10522,2024-03-13,LATAM,Service,749.04,1428.52,7,Individual,-679.48
10523,2024-11-30,Asia,Software,3851.38,1182.49,12,Individual,2668.8900000000003
10524,2024-09-06,Asia,Software,4112.85,1015.04,16,Enterprise,3097.8100000000004
10525,2024-09-16,Europe,Hardware,712.03,740.23,1,Individual,-28.200000000000045
10526,2024-06-24,Europe,Hardware,4886.62,654.45,15,Enterprise,4232.17
10527,2024-10-24,North America,Software,4929.01,783.76,13,Enterprise,4145.25
10528,2024-07-24,North America,Service,4689.93,1242.69,10,SMB,3447.2400000000002
10529,2024-07-04,LATAM,Software,2530.57,377.12,18,SMB,2153.4500000000003
10530,2024-09-07,Asia,Hardware,1305.76,1554.16,4,SMB,-248.4000000000001
10531,2024-03-02,LATAM,Hardware,2951.85,1171.74,6,SMB,1780.11
10532,2024-12-12,LATAM,Service,2157.68,574.85,8,Individual,1582.83
10533,2024-04-25,Europe,Software,1109.15,1027.25,20,SMB,81.90000000000009
10534,2024-10-05,Asia,Hardware,2176.01,1927.42,9,SMB,248.59000000000015
10535,2024-09-29,LATAM,Software,3353.06,89.96,8,Individual,3263.1
10536,2024-09-30,Asia,Software,447.48,439.07,18,Enterprise,8.410000000000025
10537,2024-03-17,North America,Software,1733.75,924.34,7,Enterprise,809.41
10538,2024-11-18,Europe,Hardware,187.19,1294.96,19,SMB,-1107.77
10539,2024-02-20,North America,Software,3772.53,463.85,18,Individual,3308.6800000000003
10540,2024-02-06,LATAM,Software,3239.39,1866.24,1,SMB,1373.1499999999999
10541,2024-07-17,Europe,Hardware,407.09,1303.02,11,Enterprise,-895.9300000000001
10542,2024-06-14,North America,Hardware,4827.21,1760.99,9,Enterprise,3066.2200000000003
10543,2024-03-15,Asia,Hardware,210.85,692.17,10,Enterprise,-481.31999999999994
10544,2024-09-22,Europe,Service,2990.81,1666.46,10,Individual,1324.35
10545,2024-12-06,Europe,Software,3904.2,787.53,1,SMB,3116.67
10546,2024-08-25,North America,Service,3960.69,542.87,17,Individual,3417.82
10547,2024-07-24,Asia,Service,268.0,1827.73,12,Enterprise,-1559.73
10548,2024-08-09,Europe,Software,4541.43,229.83,12,Enterprise,4311.6
10549,2024-07-16,Asia,Software,4600.41,1888.63,19,Individual,2711.7799999999997
10550,2024-01-20,Europe,Software,2850.81,944.1,17,Enterprise,1906.71
10551,2024-02-03,LATAM,Software,2462.21,1985.62,7,Individual,476.59000000000015
10552,2024-12-30,Europe,Hardware,319.85,1102.21,11,SMB,-782.36
10553,2024-09-18,Europe,Hardware,2853.58,1527.1,2,Individual,1326.48
10554,2024-11-06,LATAM,Hardware,2105.96,63.79,16,Individual,2042.17
10555,2024-09-27,Europe,Hardware,3886.75,1018.5,9,Individual,2868.25
10556,2024-04-20,North America,Software,2079.03,1488.03,10,Individual,591.0000000000002
10557,2024-01-18,North America,Service,3449.55,1576.51,10,SMB,1873.0400000000002
10558,2024-01-05,Asia,Software,596.9,358.19,3,Enterprise,238.70999999999998
10559,2024-08-19,Europe,Service,751.47,866.99,17,Individual,-115.51999999999998
10560,2024-09-16,Asia,Software,784.58,867.19,14,Enterprise,-82.61000000000001
10561,2024-09-02,North America,Service,323.07,252.1,19,Enterprise,70.97
10562,2024-01-20,North America,Software,2752.51,913.94,18,SMB,1838.5700000000002
10563,2024-08-30,North America,Software,3990.44,1623.83,18,SMB,2366.61
10564,2024-04-26,Europe,Software,3091.01,635.35,14,Enterprise,2455.6600000000003
10565,2024-03-09,Europe,Hardware,2917.28,893.52,3,Individual,2023.7600000000002
10566,2024-09-27,Europe,Service,3435.06,1923.87,10,Enterprise,1511.19
10567,2024-05-12,Europe,Software,1764.26,111.83,13,SMB,1652.43
10568,2024-01-15,LATAM,Service,1873.57,1203.47,12,Enterprise,670.0999999999999
10569,2024-01-13,North America,Hardware,1639.92,1499.7,9,Individual,140.22000000000003
10570,2024-12-21,Europe,Hardware,3589.33,1533.72,10,Enterprise,2055.6099999999997
10571,2024-05-19,Asia,Service,892.04,1446.08,19,Individual,-554.04
10572,2024-06-27,Europe,Software,163.82,1466.58,16,SMB,-1302.76
10573,2024-12-04,Europe,Software,3021.36,165.07,3,Individual,2856.29
10574,2024-03-16,LATAM,Service,4717.67,1091.57,12,Individual,3626.1000000000004
10575,2024-07-27,LATAM,Service,3086.1,1576.79,8,Individual,1509.31
10576,2024-10-19,North America,Service,3936.32,233.43,15,Individual,3702.8900000000003
10577,2024-07-13,LATAM,Service,3396.67,73.5,11,SMB,3323.17
10578,2024-01-24,Europe,Software,2537.44,1638.4,13,Individual,899.04
10579,2024-02-03,North America,Service,3620.12,1438.97,6,Enterprise,2181.1499999999996
10580,2024-01-19,Europe,Software,4138.11,853.8,13,SMB,3284.3099999999995
10581,2024-09-06,LATAM,Service,1201.19,1883.77,11,SMB,-682.5799999999999
10582,2024-09-19,Europe,Software,1747.04,1544.87,6,SMB,202.17000000000007
10583,2024-02-22,North America,Hardware,1196.26,1937.33,6,Individual,-741.0699999999999
10584,2024-10-13,Europe,Hardware,2315.65,1862.16,5,Enterprise,453.49
10585,2024-08-03,North America,Software,4436.82,988.52,7,Enterprise,3448.2999999999997
10586,2024-12-11,North America,Software,1791.51,1521.68,19,SMB,269.8299999999999
10587,2024-04-04,North America,Service,1934.89,1354.92,11,Enterprise,579.97
10588,2024-06-04,North America,Service,4315.8,1632.32,6,SMB,2683.4800000000005
10589,2024-06-29,North America,Software,2625.33,1585.99,9,Enterprise,1039.34
10590,2024-04-02,North America,Hardware,2723.7,348.8,20,Individual,2374.8999999999996
10591,2024-11-20,Europe,Hardware,4317.93,505.78,18,Individual,3812.1500000000005
10592,2024-02-02,North America,Software,2503.58,568.18,8,SMB,1935.4
10593,2024-05-12,North America,Software,3439.63,1646.07,18,Enterprise,1793.5600000000002
10594,2024-10-19,LATAM,Service,519.66,1630.95,5,Enterprise,-1111.29
10595,2024-12-12,Europe,Hardware,975.3,1015.9,6,SMB,-40.60000000000002
10596,2024-04-27,Asia,Hardware,2081.44,1182.62,2,Individual,898.8200000000002
10597,2024-09-26,North America,Hardware,2524.71,1662.5,4,Enterprise,862.21
10598,2024-04-21,North America,Software,4832.1,659.56,19,Enterprise,4172.540000000001
10599,2024-09-05,North America,Software,4856.19,147.85,4,Enterprise,4708.339999999999
10600,2024-09-24,North America,Software,4270.87,991.06,16,SMB,3279.81
10601,2024-02-22,North America,Software,1646.43,1831.75,1,SMB,-185.31999999999994
10602,2024-03-21,North America,Hardware,4823.74,1591.41,16,SMB,3232.33
10603,2024-08-23,North America,Service,3477.77,764.9,1,SMB,2712.87
10604,2024-10-27,North America,Software,2025.41,176.3,17,SMB,1849.1100000000001
10605,2024-04-25,Europe,Software,3538.21,1291.99,5,Individual,2246.2200000000003
10606,2024-04-04,North America,Hardware,180.96,1677.26,16,Individual,-1496.3
10607,2024-04-10,Europe,Service,816.16,1346.65,3,Individual,-530.4900000000001
10608,2024-09-13,Europe,Hardware,4165.46,878.9,10,Individual,3286.56
10609,2024-11-20,Asia,Service,3263.31,290.54,18,Individual,2972.77
10610,2024-04-21,North America,Hardware,1884.55,1826.01,18,SMB,58.539999999999964
